timestamp,turbine_id,wind_speed,rpm,gearbox_temp,bearing_vibration,power_output,ambient_temp,is_fault
2026-01-01 22:10:00,2,13.6,15.98,70.4,1.255,1994.17,17.2,0
2026-01-01 22:20:00,2,13.17,15.99,70.92,1.213,2009.27,17.03,0
2026-01-01 22:30:00,2,13.29,16.07,70.22,1.278,2008.85,16.15,0
2026-01-01 22:40:00,2,10.9,14.48,60.53,1.314,1351.09,15.99,0
2026-01-01 22:50:00,2,10.57,14.51,60.2,1.226,1212.88,16.22,0
2026-01-01 23:00:00,2,12.05,16.19,71.78,1.345,2020.0,16.53,0
2026-01-01 23:10:00,2,13.32,15.93,69.65,1.353,1978.87,16.16,0
2026-01-01 23:20:00,2,11.41,15.38,65.34,1.304,1644.83,16.11,0
2026-01-01 23:30:00,2,12.7,16.17,68.21,1.344,2000.08,14.93,0
2026-01-01 23:40:00,2,11.02,14.64,63.25,1.241,1426.24,15.63,0
2026-01-01 23:50:00,2,13.65,16.19,68.86,1.299,2005.51,15.29,0
2026-01-02 00:00:00,2,10.94,14.78,60.61,1.2,1366.98,14.8,0
2026-01-02 00:10:00,2,12.77,15.88,68.51,1.246,2003.46,15.0,0
2026-01-02 00:20:00,2,12.56,16.18,69.18,1.331,1997.8,14.98,0
2026-01-02 00:30:00,2,14.01,16.16,69.79,1.303,2004.1,14.88,0
2026-01-02 00:40:00,2,10.3,14.16,57.56,1.257,1074.18,14.79,0
2026-01-02 00:50:00,2,10.57,14.16,56.84,1.255,1178.52,14.41,0
2026-01-02 01:00:00,2,10.77,14.56,59.41,1.305,1280.84,14.55,0
2026-01-02 01:10:00,2,11.57,15.58,65.3,1.218,1738.91,14.37,0
2026-01-02 01:20:00,2,14.03,16.0,68.76,1.327,1994.55,14.74,0
2026-01-02 01:30:00,2,11.07,14.79,61.92,1.313,1466.82,14.51,0
2026-01-02 01:40:00,2,10.27,14.11,56.16,1.222,1071.47,14.36,0
2026-01-02 01:50:00,2,9.01,12.77,50.43,1.183,594.86,14.33,0
2026-01-02 02:00:00,2,10.7,14.25,58.36,1.274,1237.76,14.28,0
2026-01-02 02:10:00,2,12.48,16.18,67.9,1.239,2000.02,14.01,0
2026-01-02 02:20:00,2,12.2,15.77,68.76,1.253,2001.23,14.61,0
2026-01-02 02:30:00,2,7.69,11.16,45.95,1.181,283.2,13.58,0
2026-01-02 02:40:00,2,8.96,12.59,49.68,1.225,602.93,13.92,0
2026-01-02 02:50:00,2,9.53,13.58,51.1,1.172,778.53,13.75,0
2026-01-02 03:00:00,2,9.24,12.81,49.34,1.183,655.34,13.41,0
2026-01-02 03:10:00,2,11.67,15.72,65.25,1.259,1803.97,13.93,0
2026-01-02 03:20:00,2,8.17,11.59,47.78,1.201,374.59,13.67,0
2026-01-02 03:30:00,2,11.43,15.37,63.1,1.239,1644.06,14.46,0
2026-01-02 03:40:00,2,11.03,15.08,60.21,1.284,1405.02,13.74,0
2026-01-02 03:50:00,2,8.11,11.79,47.02,1.193,367.86,14.04,0
2026-01-02 04:00:00,2,9.42,13.21,50.14,1.305,708.88,13.02,0
2026-01-02 04:10:00,2,10.45,14.66,57.39,1.255,1154.85,13.49,0
2026-01-02 04:20:00,2,12.28,16.06,67.76,1.403,1986.29,14.13,0
2026-01-02 04:30:00,2,8.16,11.77,47.12,1.117,348.68,14.6,0
2026-01-02 04:40:00,2,8.5,12.19,48.15,1.198,450.06,14.41,0
2026-01-02 04:50:00,2,10.71,14.7,58.5,1.28,1250.02,14.53,0
2026-01-02 05:00:00,2,9.32,13.03,50.75,1.232,703.44,14.53,0
2026-01-02 05:10:00,2,12.05,15.89,68.79,1.288,1991.54,14.94,0
2026-01-02 05:20:00,2,9.49,13.17,52.26,1.265,743.66,15.07,0
2026-01-02 05:30:00,2,10.45,14.7,56.32,1.275,1124.4,14.5,0
2026-01-02 05:40:00,2,10.99,15.0,59.9,1.213,1401.82,14.48,0
2026-01-02 05:50:00,2,10.92,14.73,60.69,1.148,1389.95,15.12,0
2026-01-02 06:00:00,2,7.44,10.74,46.62,1.195,237.41,15.18,0
2026-01-02 06:10:00,2,8.45,12.38,50.32,1.193,437.77,15.76,0
2026-01-02 06:20:00,2,8.82,12.43,50.22,1.116,529.19,15.78,0
2026-01-02 06:30:00,2,9.8,13.67,54.44,1.178,856.27,15.35,0
2026-01-02 06:40:00,2,9.62,13.5,52.84,1.215,769.09,15.52,0
2026-01-02 06:50:00,2,9.97,13.69,55.05,1.187,926.5,16.01,0
2026-01-02 07:00:00,2,7.75,11.25,48.67,1.111,304.4,16.1,0
2026-01-02 07:10:00,2,7.23,10.8,46.07,1.18,205.51,16.05,0
2026-01-02 07:20:00,2,7.99,11.57,48.18,1.216,350.22,16.0,0
2026-01-02 07:30:00,2,9.58,13.28,54.23,1.185,797.42,16.73,0
2026-01-02 07:40:00,2,8.77,12.43,51.34,1.219,541.67,16.44,0
2026-01-02 07:50:00,2,8.22,11.67,48.27,1.15,371.65,16.71,0
2026-01-02 08:00:00,2,8.49,11.96,50.98,1.219,460.53,16.62,0
2026-01-02 08:10:00,2,9.07,12.61,51.31,1.142,608.99,16.52,0
2026-01-02 08:20:00,2,8.61,12.13,50.92,1.262,503.51,17.55,0
2026-01-02 08:30:00,2,10.09,13.81,59.62,1.271,988.58,17.23,0
2026-01-02 08:40:00,2,8.67,12.27,51.76,1.14,533.38,17.41,0
2026-01-02 08:50:00,2,6.53,10.1,48.01,1.183,126.79,17.72,0
2026-01-02 09:00:00,2,8.51,12.07,52.01,1.183,461.96,17.51,0
2026-01-02 09:10:00,2,8.38,11.96,53.22,1.228,445.85,18.64,0
2026-01-02 09:20:00,2,12.39,15.95,72.58,1.274,2007.23,18.99,0
2026-01-02 09:30:00,2,9.87,13.87,58.78,1.157,884.01,18.45,0
2026-01-02 09:40:00,2,10.41,14.09,60.9,1.198,1104.67,18.38,0
2026-01-02 09:50:00,2,9.33,13.07,54.99,1.149,685.77,18.74,0
2026-01-02 10:00:00,2,9.43,13.15,57.25,1.178,719.83,19.69,0
2026-01-02 10:10:00,2,9.78,13.51,58.98,1.322,855.62,19.55,0
2026-01-02 10:20:00,2,8.78,12.27,55.14,1.167,521.58,19.78,0
2026-01-02 10:30:00,2,12.52,15.91,74.2,1.217,2003.08,19.75,0
2026-01-02 10:40:00,2,11.35,15.43,69.47,1.3,1572.79,20.07,0
2026-01-02 10:50:00,2,12.03,15.98,73.94,1.281,1999.29,20.18,0
2026-01-02 11:00:00,2,9.67,13.81,58.51,1.232,810.07,20.18,0
2026-01-02 11:10:00,2,8.8,12.42,54.84,1.223,530.46,20.3,0
2026-01-02 11:20:00,2,11.26,15.29,68.52,1.231,1529.71,20.44,0
2026-01-02 11:30:00,2,11.34,15.08,68.93,1.213,1597.75,20.79,0
2026-01-02 11:40:00,2,11.14,15.38,67.63,1.323,1486.49,20.4,0
2026-01-02 11:50:00,2,10.92,14.8,66.51,1.224,1372.06,20.72,0
2026-01-02 12:00:00,2,9.37,13.17,56.66,1.195,721.0,20.3,0
2026-01-02 12:10:00,2,10.62,14.48,64.92,1.129,1187.24,21.01,0
2026-01-02 12:20:00,2,10.58,14.33,64.31,1.261,1195.05,20.63,0
2026-01-02 12:30:00,2,9.9,13.86,61.81,1.253,902.47,20.84,0
2026-01-02 12:40:00,2,9.82,13.63,61.69,1.195,885.29,21.7,0
2026-01-02 12:50:00,2,12.19,15.94,75.52,1.277,1994.17,21.52,0
2026-01-02 13:00:00,2,9.03,12.91,56.98,1.176,576.77,22.37,0
2026-01-02 13:10:00,2,9.8,13.62,58.93,1.201,857.7,21.35,0
2026-01-02 13:20:00,2,9.1,13.12,57.7,1.264,645.97,21.48,0
2026-01-02 13:30:00,2,10.84,14.67,66.71,1.359,1305.14,21.7,0
2026-01-02 13:40:00,2,10.54,14.53,65.07,1.298,1173.85,21.44,0
2026-01-02 13:50:00,2,12.38,16.04,76.73,1.355,1997.17,22.08,0
2026-01-02 14:00:00,2,10.08,14.05,62.04,1.32,993.78,21.35,0
2026-01-02 14:10:00,2,13.09,16.05,76.2,1.374,2020.0,22.15,0
2026-01-02 14:20:00,2,9.82,13.77,61.06,1.221,887.62,21.58,0
2026-01-02 14:30:00,2,9.91,13.68,61.56,1.129,906.95,21.43,0
2026-01-02 14:40:00,2,11.92,15.84,75.28,1.366,1937.28,21.95,0
2026-01-02 14:50:00,2,10.14,13.81,64.49,1.258,1027.85,22.4,0
2026-01-02 15:00:00,2,12.53,16.04,75.17,1.288,1982.88,22.18,0
2026-01-02 15:10:00,2,10.09,13.57,60.98,1.237,950.48,21.72,0
2026-01-02 15:20:00,2,11.18,15.04,69.09,1.209,1463.4,21.47,0
2026-01-02 15:30:00,2,9.12,12.88,58.59,1.226,591.9,22.5,0
2026-01-02 15:40:00,2,11.34,14.94,70.39,1.263,1599.47,21.67,0
2026-01-02 15:50:00,2,13.94,15.9,75.15,1.219,1990.6,21.42,0
2026-01-02 16:00:00,2,10.64,14.42,66.77,1.264,1227.35,22.0,0
2026-01-02 16:10:00,2,13.0,15.98,75.34,1.306,2004.77,21.78,0
2026-01-02 16:20:00,2,14.05,15.86,76.11,1.264,2011.16,21.74,0
2026-01-02 16:30:00,2,12.11,15.87,75.53,1.211,2010.02,21.95,0
2026-01-02 16:40:00,2,14.32,16.14,74.94,1.242,2010.12,20.96,0
2026-01-02 16:50:00,2,13.98,15.92,75.64,1.347,2000.85,21.81,0
2026-01-02 17:00:00,2,12.67,15.86,75.41,1.366,1996.95,20.76,0
2026-01-02 17:10:00,2,10.09,13.81,60.44,1.307,958.32,21.31,0
2026-01-02 17:20:00,2,11.64,15.74,71.97,1.312,1768.18,21.13,0
2026-01-02 17:30:00,2,12.87,16.06,74.78,1.324,1993.58,21.46,0
2026-01-02 17:40:00,2,12.17,16.08,74.09,1.329,2000.93,20.66,0
2026-01-02 17:50:00,2,11.4,15.34,70.64,1.343,1641.95,21.8,0
2026-01-02 18:00:00,2,13.23,16.14,74.56,1.395,1976.86,20.91,0
2026-01-02 18:10:00,2,10.28,14.13,62.06,1.211,1059.87,20.4,0
2026-01-02 18:20:00,2,12.63,15.82,75.39,1.235,1999.78,21.34,0
2026-01-02 18:30:00,2,11.54,15.53,70.66,1.317,1724.03,20.47,0
2026-01-02 18:40:00,2,11.04,15.01,66.95,1.241,1411.51,20.65,0
2026-01-02 18:50:00,2,12.66,15.97,73.9,1.254,2014.64,20.39,0
2026-01-02 19:00:00,2,13.26,15.88,74.67,1.282,1994.69,20.21,0
2026-01-02 19:10:00,2,11.76,15.93,71.53,1.301,1833.4,20.39,0
2026-01-02 19:20:00,2,11.51,15.53,70.68,1.256,1701.08,19.67,0
2026-01-02 19:30:00,2,10.32,14.16,61.66,1.141,1126.64,19.45,0
2026-01-02 19:40:00,2,12.45,15.92,72.43,1.25,1988.63,18.83,0
2026-01-02 19:50:00,2,10.74,14.66,63.38,1.269,1269.01,19.75,0
2026-01-02 20:00:00,2,11.78,15.69,71.63,1.308,1860.63,19.01,0
2026-01-02 20:10:00,2,13.94,15.95,72.6,1.306,2016.89,18.61,0
2026-01-02 20:20:00,2,12.73,15.91,73.24,1.235,2000.1,18.48,0
2026-01-02 20:30:00,2,11.73,15.64,70.73,1.293,1804.9,18.59,0
2026-01-02 20:40:00,2,9.93,13.72,58.12,1.119,876.98,18.95,0
2026-01-02 20:50:00,2,12.12,15.82,71.6,1.311,1989.92,18.17,0
2026-01-02 21:00:00,2,10.41,14.22,60.39,1.117,1101.15,17.4,0
2026-01-02 21:10:00,2,10.97,14.97,65.65,1.267,1395.45,18.71,0
2026-01-02 21:20:00,2,12.49,16.12,71.59,1.26,2002.51,17.68,0
2026-01-02 21:30:00,2,12.58,15.89,72.48,1.338,1998.44,17.8,0
2026-01-02 21:40:00,2,10.98,14.9,61.99,1.235,1390.93,16.58,0
2026-01-02 21:50:00,2,11.64,15.59,68.73,1.179,1782.05,16.96,0
2026-01-02 22:00:00,2,11.41,15.55,66.21,1.313,1635.63,17.25,0
2026-01-02 22:10:00,2,12.53,16.15,71.91,1.253,2006.41,17.3,0
2026-01-02 22:20:00,2,11.41,15.55,65.86,1.342,1628.77,17.08,0
2026-01-02 22:30:00,2,12.64,16.03,70.98,1.238,1979.87,16.86,0
2026-01-02 22:40:00,2,11.22,15.13,63.57,1.249,1533.98,16.29,0
2026-01-02 22:50:00,2,10.32,14.17,57.91,1.129,1096.25,16.06,0
2026-01-02 23:00:00,2,10.52,14.43,58.65,1.25,1166.33,15.79,0
2026-01-02 23:10:00,2,10.68,14.43,59.86,1.326,1250.39,15.86,0
2026-01-02 23:20:00,2,12.06,15.85,68.98,1.355,2000.55,15.78,0
2026-01-02 23:30:00,2,10.78,14.61,61.39,1.271,1288.85,16.14,0
2026-01-02 23:40:00,2,11.45,15.5,64.92,1.328,1662.41,15.56,0
2026-01-02 23:50:00,2,11.42,15.61,65.14,1.329,1644.77,15.44,0
2026-01-03 00:00:00,2,9.79,13.65,54.64,1.221,843.76,15.23,0
2026-01-03 00:10:00,2,9.55,13.25,52.9,1.207,760.16,15.65,0
2026-01-03 00:20:00,2,9.36,12.93,53.13,1.219,727.27,15.4,0
2026-01-03 00:30:00,2,8.79,12.19,49.99,1.197,530.74,15.16,0
2026-01-03 00:40:00,2,11.56,15.26,66.05,1.392,1738.22,14.9,0
2026-01-03 00:50:00,2,11.52,15.47,65.16,1.264,1694.44,14.68,0
2026-01-03 01:00:00,2,11.19,15.08,63.08,1.208,1502.78,14.88,0
2026-01-03 01:10:00,2,11.51,15.45,65.11,1.353,1683.02,14.63,0
2026-01-03 01:20:00,2,11.82,15.92,66.64,1.224,1896.3,14.05,0
2026-01-03 01:30:00,2,8.93,12.6,49.23,1.172,573.95,14.03,0
2026-01-03 01:40:00,2,7.68,11.12,46.67,1.191,280.4,14.33,0
2026-01-03 01:50:00,2,11.08,14.97,61.53,1.39,1467.32,14.35,0
2026-01-03 02:00:00,2,9.11,12.92,49.9,1.2,609.34,14.01,0
2026-01-03 02:10:00,2,9.41,13.09,51.37,1.199,720.33,14.2,0
2026-01-03 02:20:00,2,10.47,14.38,57.76,1.112,1139.99,13.84,0
2026-01-03 02:30:00,2,8.91,12.65,50.72,1.149,559.55,14.87,0
2026-01-03 02:40:00,2,10.78,14.41,58.72,1.163,1283.28,13.67,0
2026-01-03 02:50:00,2,9.67,13.6,51.35,1.167,816.09,13.83,0
2026-01-03 03:00:00,2,8.58,12.41,48.8,1.134,468.97,14.19,0
2026-01-03 03:10:00,2,8.7,12.6,48.36,1.105,502.51,13.7,0
2026-01-03 03:20:00,2,9.92,13.93,54.39,1.149,915.79,13.97,0
2026-01-03 03:30:00,2,9.63,13.35,53.81,1.287,815.83,14.33,0
2026-01-03 03:40:00,2,8.63,12.13,48.74,1.185,517.63,13.99,0
2026-01-03 03:50:00,2,8.33,11.78,45.91,1.218,402.81,13.46,0
2026-01-03 04:00:00,2,11.9,15.86,67.31,1.255,1946.5,14.05,0
2026-01-03 04:10:00,2,10.04,13.77,55.42,1.22,951.4,14.3,0
2026-01-03 04:20:00,2,11.04,14.94,60.76,1.265,1407.57,13.74,0
2026-01-03 04:30:00,2,8.45,12.03,47.73,1.193,430.48,13.58,0
2026-01-03 04:40:00,2,8.53,12.08,49.59,1.185,450.42,14.82,0
2026-01-03 04:50:00,2,10.01,13.69,54.95,1.139,954.42,15.07,0
2026-01-03 05:00:00,2,8.82,12.47,49.25,1.202,530.55,14.69,0
2026-01-03 05:10:00,2,10.17,13.81,55.34,1.249,1007.55,14.9,0
2026-01-03 05:20:00,2,6.31,9.64,43.65,1.242,106.46,14.57,0
2026-01-03 05:30:00,2,8.32,11.88,47.3,1.136,398.47,15.19,0
2026-01-03 05:40:00,2,6.36,9.85,45.12,1.205,109.13,15.49,0
2026-01-03 05:50:00,2,7.59,10.94,46.48,1.167,270.81,15.73,0
2026-01-03 06:00:00,2,6.11,9.8,45.92,1.205,92.55,15.02,0
2026-01-03 06:10:00,2,7.81,11.58,48.67,1.208,332.33,15.89,0
2026-01-03 06:20:00,2,7.2,10.58,45.32,1.191,193.33,15.49,0
2026-01-03 06:30:00,2,8.04,11.57,48.28,1.139,316.31,15.54,0
2026-01-03 06:40:00,2,7.06,10.39,46.85,1.203,213.49,15.15,0
2026-01-03 06:50:00,2,9.65,13.39,54.93,1.247,808.33,16.29,0
2026-01-03 07:00:00,2,7.29,10.61,46.96,1.181,223.67,15.29,0
2026-01-03 07:10:00,2,6.35,9.64,46.11,1.133,111.63,16.31,0
2026-01-03 07:20:00,2,8.56,12.12,50.17,1.17,458.64,16.01,0
2026-01-03 07:30:00,2,7.39,10.78,47.03,1.158,220.13,16.21,0
2026-01-03 07:40:00,2,7.2,10.81,46.19,1.152,206.28,16.57,0
2026-01-03 07:50:00,2,8.9,12.52,51.39,1.197,552.56,16.65,0
2026-01-03 08:00:00,2,8.59,12.01,51.42,1.144,484.79,16.87,0
2026-01-03 08:10:00,2,9.36,13.18,54.1,1.181,697.86,17.58,0
2026-01-03 08:20:00,2,6.65,9.95,48.19,1.109,162.1,17.47,0
2026-01-03 08:30:00,2,10.21,14.22,58.51,1.168,1041.16,17.36,0
2026-01-03 08:40:00,2,6.44,9.8,47.72,1.149,104.71,17.57,0
2026-01-03 08:50:00,2,6.98,10.55,47.36,1.177,190.7,18.31,0
2026-01-03 09:00:00,2,6.77,10.13,47.88,1.227,132.57,17.75,0
2026-01-03 09:10:00,2,8.93,12.86,53.92,1.171,583.11,18.54,0
2026-01-03 09:20:00,2,7.01,10.48,48.69,1.172,174.94,18.38,0
2026-01-03 09:30:00,2,8.84,12.48,54.18,1.216,540.48,18.26,0
2026-01-03 09:40:00,2,8.6,12.28,53.13,1.201,500.34,18.21,0
2026-01-03 09:50:00,2,7.05,10.51,48.21,1.172,192.65,18.66,0
2026-01-03 10:00:00,2,9.51,13.26,59.94,1.203,786.44,20.27,0
2026-01-03 10:10:00,2,7.98,11.52,51.06,1.05,329.09,18.95,0
2026-01-03 10:20:00,2,7.42,10.76,50.62,1.216,252.42,18.68,0
2026-01-03 10:30:00,2,6.5,9.97,50.89,1.11,98.12,20.5,0
2026-01-03 10:40:00,2,9.56,13.45,58.06,1.13,801.46,19.26,0
2026-01-03 10:50:00,2,9.48,13.3,57.45,1.217,749.68,19.72,0
2026-01-03 11:00:00,2,7.48,10.74,50.88,1.086,219.68,19.7,0
2026-01-03 11:10:00,2,9.48,13.04,57.09,1.218,714.65,20.08,0
2026-01-03 11:20:00,2,8.43,12.11,53.66,1.131,454.21,20.1,0
2026-01-03 11:30:00,2,6.0,9.44,48.65,1.238,76.74,20.54,0
2026-01-03 11:40:00,2,9.18,12.8,56.01,1.128,642.48,19.73,0
2026-01-03 11:50:00,2,7.79,11.36,53.4,1.09,302.67,21.15,0
2026-01-03 12:00:00,2,7.55,11.16,53.7,1.107,277.67,21.22,0
2026-01-03 12:10:00,2,10.45,14.35,63.68,1.129,1117.36,20.51,0
2026-01-03 12:20:00,2,7.96,11.58,52.37,1.19,329.03,20.49,0
2026-01-03 12:30:00,2,8.43,11.87,55.13,1.217,442.53,20.87,0
2026-01-03 12:40:00,2,9.26,12.84,57.33,1.202,644.44,21.11,0
2026-01-03 12:50:00,2,4.87,8.09,49.02,1.237,19.3,21.08,0
2026-01-03 13:00:00,2,9.47,13.27,59.92,1.188,754.63,22.05,0
2026-01-03 13:10:00,2,8.69,12.26,55.67,1.288,501.83,21.24,0
2026-01-03 13:20:00,2,7.98,11.49,53.75,1.189,319.86,21.49,0
2026-01-03 13:30:00,2,7.74,11.28,52.98,1.221,304.14,21.19,0
2026-01-03 13:40:00,2,7.83,11.07,53.14,1.192,321.38,21.73,0
2026-01-03 13:50:00,2,6.72,9.97,53.21,1.124,136.02,22.7,0
2026-01-03 14:00:00,2,6.95,10.3,51.46,1.208,173.86,21.78,0
2026-01-03 14:10:00,2,10.06,13.9,63.34,1.223,979.11,22.47,0
2026-01-03 14:20:00,2,8.88,12.58,57.82,1.18,587.36,21.71,0
2026-01-03 14:30:00,2,7.82,11.3,53.76,1.209,303.11,21.88,0
2026-01-03 14:40:00,2,6.95,10.19,52.77,1.215,163.46,22.36,0
2026-01-03 14:50:00,2,8.27,11.88,54.47,1.25,394.45,22.34,0
2026-01-03 15:00:00,2,10.92,14.49,68.84,1.274,1348.11,22.51,0
2026-01-03 15:10:00,2,9.63,13.5,59.13,1.137,789.74,21.84,0
2026-01-03 15:20:00,2,8.65,12.15,55.67,1.259,496.31,21.45,0
2026-01-03 15:30:00,2,9.8,13.7,62.56,1.23,876.05,22.4,0
2026-01-03 15:40:00,2,10.62,14.49,65.83,1.299,1214.77,21.76,0
2026-01-03 15:50:00,2,11.18,14.99,70.74,1.274,1516.13,22.31,0
2026-01-03 16:00:00,2,9.05,12.74,57.04,1.221,630.19,21.51,0
2026-01-03 16:10:00,2,9.4,13.11,58.89,1.247,716.24,21.84,0
2026-01-03 16:20:00,2,9.2,13.12,57.62,1.163,664.7,22.26,0
2026-01-03 16:30:00,2,9.86,13.93,60.38,1.201,881.58,21.57,0
2026-01-03 16:40:00,2,10.71,14.59,65.36,1.275,1254.95,21.82,0
2026-01-03 16:50:00,2,8.01,11.32,53.13,1.228,318.67,21.49,0
2026-01-03 17:00:00,2,8.06,11.68,53.51,1.154,345.81,21.53,0
2026-01-03 17:10:00,2,8.68,12.41,57.71,1.212,506.01,22.17,0
2026-01-03 17:20:00,2,8.16,11.59,53.06,1.096,359.64,20.89,0
2026-01-03 17:30:00,2,10.02,13.8,62.23,1.152,933.84,21.68,0
2026-01-03 17:40:00,2,10.28,13.77,63.8,1.196,1096.46,20.8,0
2026-01-03 17:50:00,2,7.78,11.16,53.87,1.19,290.02,21.43,0
2026-01-03 18:00:00,2,8.66,12.35,54.51,1.208,476.17,20.52,0
2026-01-03 18:10:00,2,10.68,14.91,63.75,1.188,1226.66,20.16,0
2026-01-03 18:20:00,2,7.22,10.32,51.38,1.065,202.06,20.28,0
2026-01-03 18:30:00,2,7.79,11.4,51.15,1.182,308.88,19.77,0
2026-01-03 18:40:00,2,8.45,12.26,53.86,1.188,417.73,20.08,0
2026-01-03 18:50:00,2,8.8,12.51,56.42,1.299,550.52,21.32,0
2026-01-03 19:00:00,2,9.48,12.9,57.45,1.117,726.21,19.76,0
2026-01-03 19:10:00,2,8.17,11.75,51.53,1.208,376.07,20.01,0
2026-01-03 19:20:00,2,8.46,11.95,52.33,1.173,456.77,19.26,0
2026-01-03 19:30:00,2,10.25,14.11,60.47,1.215,1025.08,19.03,0
2026-01-03 19:40:00,2,9.92,13.65,59.08,1.186,901.65,19.4,0
2026-01-03 19:50:00,2,9.71,13.36,58.19,1.136,816.22,19.24,0
2026-01-03 20:00:00,2,8.56,12.24,53.64,1.16,450.87,19.23,0
2026-01-03 20:10:00,2,9.45,13.13,56.61,1.238,736.0,18.69,0
2026-01-03 20:20:00,2,9.17,12.79,55.54,1.246,640.27,19.29,0
2026-01-03 20:30:00,2,10.46,14.58,61.19,1.239,1148.41,17.51,0
2026-01-03 20:40:00,2,9.58,13.45,56.54,1.156,771.13,18.78,0
2026-01-03 20:50:00,2,10.14,13.74,59.04,1.234,998.11,18.06,0
2026-01-03 21:00:00,2,7.36,10.81,49.04,1.215,214.7,17.56,0
2026-01-03 21:10:00,2,8.71,12.5,53.15,1.199,505.23,18.52,0
2026-01-03 21:20:00,2,8.69,12.25,51.4,1.266,470.21,18.17,0
2026-01-03 21:30:00,2,9.31,13.15,54.58,1.146,681.13,17.53,0
2026-01-03 21:40:00,2,9.72,13.45,55.86,1.133,838.87,17.02,0
2026-01-03 21:50:00,2,9.16,12.93,53.13,1.165,623.11,17.05,0
2026-01-03 22:00:00,2,10.88,14.95,62.73,1.239,1336.53,17.73,0
2026-01-03 22:10:00,2,7.46,10.88,46.12,1.134,222.34,16.36,0
2026-01-03 22:20:00,2,11.37,15.39,65.66,1.317,1618.36,16.54,0
2026-01-03 22:30:00,2,9.52,12.99,54.5,1.183,745.87,17.22,0
2026-01-03 22:40:00,2,6.62,10.13,45.24,1.17,107.82,16.51,0
2026-01-03 22:50:00,2,8.64,12.39,49.75,1.12,474.41,16.12,0
2026-01-03 23:00:00,2,9.57,13.27,53.29,1.159,775.55,15.89,0
2026-01-03 23:10:00,2,5.78,9.14,45.03,1.145,56.15,16.75,0
2026-01-03 23:20:00,2,7.66,11.42,47.95,1.119,302.2,15.88,0
2026-01-03 23:30:00,2,8.15,11.56,48.04,1.127,384.52,15.41,0
2026-01-03 23:40:00,2,8.07,11.87,49.35,1.194,370.47,15.07,0
2026-01-03 23:50:00,2,9.32,13.03,54.05,1.182,716.15,15.65,0
2026-01-04 00:00:00,2,7.93,11.6,46.62,1.115,343.11,14.91,0
2026-01-04 00:10:00,2,8.17,11.65,46.76,1.205,364.64,14.78,0
2026-01-04 00:20:00,2,7.13,10.35,44.77,1.117,191.97,14.93,0
2026-01-04 00:30:00,2,5.72,9.11,43.33,1.168,53.43,15.0,0
2026-01-04 00:40:00,2,8.68,12.43,49.17,1.136,529.92,14.36,0
2026-01-04 00:50:00,2,8.66,12.37,49.1,1.242,511.66,14.62,0
2026-01-04 01:00:00,2,7.46,11.03,45.69,1.243,258.78,14.82,0
2026-01-04 01:10:00,2,8.38,11.95,46.58,1.201,415.29,14.22,0
2026-01-04 01:20:00,2,6.53,10.06,43.64,1.114,111.59,13.87,0
2026-01-04 01:30:00,2,8.96,12.66,49.13,1.241,552.27,14.14,0
2026-01-04 01:40:00,2,7.96,11.63,45.49,1.189,353.19,14.04,0
2026-01-04 01:50:00,2,6.07,9.42,41.89,1.245,58.81,13.63,0
2026-01-04 02:00:00,2,7.82,11.18,45.72,1.139,320.43,13.53,0
2026-01-04 02:10:00,2,8.89,12.61,49.91,1.194,576.84,14.37,0
2026-01-04 02:20:00,2,7.01,10.3,42.89,1.168,162.59,13.63,0
2026-01-04 02:30:00,2,6.99,10.39,45.64,1.219,180.32,14.49,0
2026-01-04 02:40:00,2,6.07,9.14,42.45,1.155,78.84,13.74,0
2026-01-04 02:50:00,2,6.97,10.46,43.4,1.204,174.23,13.41,0
2026-01-04 03:00:00,2,7.18,10.78,44.16,1.171,181.99,14.52,0
2026-01-04 03:10:00,2,6.84,10.25,43.82,1.151,178.1,14.0,0
2026-01-04 03:20:00,2,7.08,10.49,46.56,1.11,198.12,15.02,0
2026-01-04 03:30:00,2,5.85,9.26,42.88,1.145,47.83,14.42,0
2026-01-04 03:40:00,2,8.05,11.58,47.6,1.133,360.33,14.41,0
2026-01-04 03:50:00,2,7.96,11.22,47.59,1.16,311.84,14.52,0
2026-01-04 04:00:00,2,6.35,9.57,42.37,1.2,116.57,13.82,0
2026-01-04 04:10:00,2,4.95,8.03,42.77,1.129,30.45,14.79,0
2026-01-04 04:20:00,2,6.4,9.79,44.93,1.215,103.16,14.52,0
2026-01-04 04:30:00,2,7.18,10.7,46.29,1.159,185.96,14.25,0
2026-01-04 04:40:00,2,4.79,7.97,43.39,1.184,9.98,14.4,0
2026-01-04 04:50:00,2,6.13,9.46,43.06,1.129,82.97,14.83,0
2026-01-04 05:00:00,2,5.96,9.19,43.74,1.037,70.54,14.86,0
2026-01-04 05:10:00,2,7.58,10.93,45.62,1.067,245.8,14.55,0
2026-01-04 05:20:00,2,6.67,10.01,44.01,1.107,112.47,15.21,0
2026-01-04 05:30:00,2,5.88,9.39,43.96,1.15,71.55,14.57,0
2026-01-04 05:40:00,2,3.98,6.84,42.8,1.117,0.0,14.72,0
2026-01-04 05:50:00,2,5.21,8.12,43.83,1.113,31.15,14.74,0
2026-01-04 06:00:00,2,6.08,9.73,43.67,1.145,65.4,15.5,0
2026-01-04 06:10:00,2,5.59,9.15,43.01,1.226,14.35,15.0,0
